index,name,hof,Age,Tm,MVP,AS,GG,ROY,Awards,Pos,Year,Lg,G,PA,AB,R,H,doubles,triples,HR,RBI,SB,CS,BB,SO,TB,HBP,SF,IBB,BA,OBP,SLG,OPS,OPS_plus,AVG,singles
34046,A.J. Ellis,no,37,"LAD, LAD, LAD, LAD, LAD, LAD, LAD, LAD, TOT, LAD, PHI, MIA, SDP",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","/2H, /2H, 2/H, 2/H, *2/H, *2/H, 2/H, 2/H, 2/H, 2/H, 2, 2H, 2H/D7",2008-2018,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",736,2499,2119,205,503,90,3,46,251,4,5,299,445,737,30,19,24,0.2146923076923076,0.33725172274017023,0.3478055686644644,0.6850572914046347,67.76923076923077,0.23737612081170364,364
57992,A.J. Jimenez,no,27,TEX,0,0,0,0,,/2HD,2017-2017,AL,7,13,12,0,1,0,0,0,0,0,0,0,7,1,0,0,0,0.083,0.083333333,0.083333333,0.16666666666666666,-57,0.083333333,1
88232,A.J. Pierzynski,no,39,"MIN, MIN, MIN, MIN, MIN, MIN, SFG, CHW, CHW, CHW, CHW, CHW, CHW, CHW, CHW, TEX, TOT, BOS, STL, ATL, ATL",0,2,0,0,"nan, nan, nan, nan, AS, nan, nan, nan, AS,MVP-30, nan, nan, nan, nan, nan, SS, nan, nan, nan, nan, nan, nan","/2H, /2, 2/H, *2H/D, *2H, *2/H, *2H, *2/H, *2H, *2H, *2/H, *2H/D, *2/H, *2/HD, *2/HD, *2DH, 2H/D, 2/HD, 2/H, 2/HD, 2H",1998-2016,"AL, AL, AL, AL, AL, AL, NL, AL, AL, AL, AL, AL, AL, AL, AL, AL, MLB, AL, NL, NL, NL",2161,8177,7628,832,2128,419,25,193,946,15,24,322,949,3176,134,62,70,0.2773333333333333,0.31721090105573285,0.41636077608809646,0.7335716771438293,89.57142857142857,0.27897220765600417,1491
52972,AJ Hinch,no,30,"OAK, OAK, OAK, KCR, KCR, DET, PHI",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan","*2/H, 2/H, /2HD, 2/DH, 2/H, 2/H, /2",1998-2004,"AL, AL, AL, AL, AL, AL, NL",350,1075,953,104,209,28,3,32,112,13,6,71,214,339,14,11,1,0.2124285714285714,0.28026692087702576,0.35571878279118574,0.6359857036682115,55.71428571428572,0.2193074501573977,146
88361,AJ Pollock,active,33,"ARI, ARI, ARI, ARI, ARI, ARI, ARI, LAD, LAD, LAD",0,1,1,0,"nan, nan, nan, AS,MVP-14,GG, nan, nan, nan, nan, nan, nan","8H/79, *8H/79, 8/H7, *8/H, 8, *8/HD, *8/H, 87/HD, *78D/H, 7H/8",2012-2021,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",842,3276,2980,474,830,181,30,117,378,112,26,236,575,1422,29,25,10,0.2713,0.3348623853211009,0.4771812080536913,0.8120435933747923,112.1,0.2785234899328859,502
96582,AJ Reed,no,26,"HOU, HOU, HOU, CHW",0,0,0,0,"nan, nan, nan, nan","3/DH, /3D, /3, /D31H",2016-2019,"AL, AL, AL, AL",62,199,175,12,26,3,0,4,12,0,0,22,71,41,0,2,0,0.075,0.24120603015075376,0.2342857142857143,0.475491744,-35.25,0.14857142857142858,19
2313,Aaron Altherr,no,28,"PHI, PHI, PHI, PHI, PHI, TOT, PHI, SFG, NYM",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan","/7H, 79/8H, 978/H, 798/H, 9H8/7, H87/91, H/8971, /H, 7H/89",2014-2019,"NL, NL, NL, NL, NL, NL, NL, NL, NL",408,1222,1077,150,227,56,10,38,153,21,10,113,357,417,24,7,4,0.1262222222222222,0.29811629811629814,0.3871866295264624,0.6853029276427605,12.555555555555555,0.2107706592386258,123
8043,Aaron Bates,no,25,BOS,0,0,0,0,,/3H,2009-2009,AL,5,12,11,2,4,2,0,0,2,0,0,1,4,6,0,0,0,0.364,0.4166666666666667,0.5454545454545454,0.9621212121212122,146,0.36363636363636365,2
11964,Aaron Boone,no,36,"CIN, CIN, CIN, CIN, CIN, CIN, TOT, CIN, NYY, CLE, CLE, FLA, WSN, HOU",0,1,0,0,"nan, nan, nan, nan, nan, nan, AS, nan, nan, nan, nan, nan, nan, nan","5/H4, 5/H46, *5/6H, 5/6H, 5/H, *56/H, *54/6H, 54/6H, 5, *5/DH, 5/H4D, 3H5, 3H5/4, /H35",1997-2009,"NL, NL, NL, NL, NL, NL, MLB, NL, AL, AL, AL, NL, NL, NL",1312,4989,4463,611,1175,248,20,150,651,130,33,349,811,1913,88,38,22,0.2458571428571428,0.3264479546375051,0.4286354470087385,0.7550834016462435,80.07142857142857,0.2632758234371499,757
21981,Aaron Clapp,no,22,TRO,0,0,0,0,,3O,1879-1879,NL,36,152,146,24,39,9,3,0,18,0,0,6,10,54,0,0,0,0.267,0.29605263157894735,0.3698630136986301,0.6659156452775774,122,0.2671232876712329,27
26414,Aaron Cunningham,no,26,"OAK, OAK, SDP, SDP, CLE",0,0,0,0,"nan, nan, nan, nan, nan","7/H9, 9/7H, 7H9/8, H97, 798/HD",2008-2012,"AL, AL, NL, NL, AL",222,501,452,47,99,31,3,7,51,4,6,34,110,157,6,4,3,0.2083999999999999,0.28024193548387094,0.3473451327433628,0.6275870682272338,67.4,0.21902654867256638,58
46282,Aaron Guiel,no,33,"KCR, KCR, KCR, KCR, TOT, KCR, NYY",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan","9H/D8, 9H/D87, 7/HD9, 8/9H, 9H3/78D, /9HD78, 93H/78D",2002-2006,"AL, AL, AL, AL, AL, AL, AL",370,1250,1102,176,271,64,0,42,146,10,13,97,249,461,35,11,2,0.2397142857142857,0.3236947791164659,0.41833030852994557,0.7420250876464114,91,0.24591651542649728,165
47506,Aaron Hicks,active,31,"MIN, MIN, MIN, NYY, NYY, NYY, NYY, NYY, NYY",0,0,0,0,"nan, nan, nan, nan, nan, MVP-22, nan, nan, nan","8, 8/H79D, 89/7H, *978H/D, 879H, *8/HD, 8/DH, *8/HD, 8/H",2013-2021,"AL, AL, AL, AL, AL, AL, AL, AL, AL",740,2823,2425,365,565,102,12,92,311,55,23,351,592,967,13,24,5,0.2275555555555555,0.3302523995734092,0.3987628865979381,0.7290152861713473,94.22222222222224,0.2329896907216495,359
52724,Aaron Hill,no,35,"TOR, TOR, TOR, TOR, TOR, TOR, TOT, TOR, ARI, ARI, ARI, ARI, ARI, TOT, MIL, BOS, SFG",0,1,0,0,"nan, nan, nan, nan, AS,MVP-12,SS, nan, nan, nan, nan, MVP-26,SS, nan, nan, nan, nan, nan, nan, nan","5D46/H, *46/D, *4/H, 4, *4/DH, *4/D, *4/H, 4/H, 4/H, *4/H, 4/H, *4/H5D, 45H/D, 54H/D, 54/H, 5H/4D, H/457",2005-2017,"AL, AL, AL, AL, AL, AL, MLB, AL, NL, NL, NL, NL, NL, MLB, NL, AL, NL",1821,7217,6544,845,1728,366,25,180,794,99,44,519,978,2684,65,62,24,0.2563529411764705,0.321557719,0.41014669926650366,0.7317044183207457,89.88235294117646,0.26405867970660146,1157
53631,Aaron Holbert,no,32,"STL, CIN",0,0,0,0,"nan, nan","/4, H/435",1996-2005,"NL, NL",23,35,30,3,6,3,0,0,2,1,0,3,8,9,0,1,1,0.111,0.2647058823529412,0.3,0.5647058823529412,-18,0.2,3
56861,Aaron Judge,active,29,"NYY, NYY, NYY, NYY, NYY, NYY",0,3,0,1,"nan, AS,MVP-2,RoY-1,SS, AS,MVP-12, nan, nan, AS","9/H, *9D/H, 9D/H8, 9D/H, 9/DH, *9D/8H",2016-2021,"AL, AL, AL, AL, AL, AL",508,2192,1830,364,501,82,4,140,315,19,11,332,665,1011,16,12,19,0.2586666666666666,0.38767123287671235,0.5524590163934426,0.940130249,135.5,0.27377049180327867,275
66558,Aaron Ledesma,no,29,"NYM, BAL, TBD, TBD, COL",0,0,0,0,"nan, nan, nan, nan, nan","H5/36, 45/H36, 64H/5D3, 654/H3D, H/53",1995-2000,"NL, AL, AL, AL, NL",284,813,754,94,223,38,4,2,76,11,8,44,111,275,6,3,3,0.2815999999999999,0.3382899628252788,0.3647214854111406,0.7030114482364194,79,0.2957559681697613,179
78955,Aaron Miles,no,34,"CHW, COL, COL, STL, STL, STL, CHC, STL, LAD",0,0,0,0,"nan, RoY-4, nan, nan, nan, nan, nan, nan, nan","/H4D, *4H, 4H/6, 46H/5, 46H/517, 4H65/7819, 4H/65, 4H/651D, 45H/6",2003-2011,"AL, NL, NL, NL, NL, NL, NL, NL, NL",932,3064,2827,347,793,110,18,19,229,30,18,162,294,996,13,23,16,0.2797777777777778,0.32,0.3523169437566325,0.6723169437566325,77.66666666666667,0.2805093738945879,646
92801,Aaron Pointer,no,25,"HOU, HOU, HOU",0,0,0,0,"nan, nan, nan","/H9, 7/H, 7/H",1963-1967,"NL, NL, NL",40,124,101,11,21,5,0,2,15,2,1,18,33,32,2,2,1,0.2343333333333333,0.3333333333333333,0.31683168316831684,0.6501650165016502,86.33333333333333,0.2079207920792079,14
99226,Aaron Robinson,no,36,"NYY, NYY, NYY, NYY, CHW, DET, DET, TOT, DET, BOS",0,1,0,0,"nan, nan, MVP-16, AS, nan, nan, nan, nan, nan, nan","/H, 2/H, 2/H, 2H, 2/H, *2/H, *2/H, 2/H, 2/H, 2/H",1943-1951,"AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",672,2381,1995,220,510,81,12,63,288,0,6,371,213,804,3,0,41,0.221,0.3731532292106374,0.4030075187969925,0.7761607480076299,82.7,0.2556390977443609,354
101100,Aaron Rowand,no,33,"CHW, CHW, CHW, CHW, CHW, PHI, PHI, SFG, SFG, SFG, SFG",0,1,1,0,"nan, nan, nan, nan, nan, nan, AS,MVP-22,GG, nan, nan, nan, nan","789/H, *87H/9, 879/HD, *8H9, *8/H, 8/H, *8/H, *8/HD, *8/H, 8H, 87H/9D",2001-2011,"AL, AL, AL, AL, AL, NL, NL, NL, NL, NL, NL",1358,4817,4374,613,1193,267,18,136,536,67,30,261,914,1904,126,25,23,0.2712727272727273,0.3301295445048057,0.4352994970278921,0.7654290415326979,97.18181818,0.27274805669867397,772
122831,Aaron Ward,no,31,"NYY, NYY, NYY, NYY, NYY, NYY, NYY, NYY, NYY, NYY, CHW, CLE",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","/6H, 6/H84, H/35649, *56/H, *45, *4/5, *4, *4/6, *45/H, H/45, *4/5H, /564",1917-1928,"AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL",1059,4146,3611,457,966,158,54,50,446,36,38,339,457,1382,25,0,0,0.2301666666666666,0.33459119496855344,0.382719468,0.7173106632598855,60.5,0.267515924,704
124753,Aaron Whitefield,no,23,MIN,0,0,0,0,,/8H,2020-2020,AL,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0
127554,Ab Wright,no,37,"CLE, BSN",0,0,0,0,"nan, nan","9H/78, 7H9",1935-1944,"AL, NL",138,395,355,37,88,20,1,9,53,2,2,28,48,137,4,0,6,0.247,0.31007751937984496,0.38591549295774646,0.6959930123375915,84,0.24788732394366197,58
58142,Abbie Johnson,no,26,"LOU, LOU",0,0,0,0,"nan, nan","4.0, 46.0",1896-1897,"NL, NL",74,273,252,26,60,8,2,0,37,2,0,17,18,72,1,0,0,0.236,0.28888888888888886,0.2857142857142857,0.5746031746031746,52,0.23809523809523808,50
127014,Abe Wolstenholme,no,22,PHI,0,0,0,0,,/2O,1883-1883,NL,3,11,11,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0.091,0.090909091,0.18181818181818182,0.2727272727272727,-17,0.090909091,0
68318,Abel Lizotte,no,26,PIT,0,0,0,0,,/3,1896-1896,NL,7,32,29,3,3,0,0,0,3,1,0,2,2,3,0,0,0,0.103,0.16129032258064516,0.10344827586206896,0.26473859844271413,-28,0.10344827586206896,3
4184,Abiatal Avelino,no,24,"SFG, SFG",0,0,0,0,"nan, nan","/6H4, /H76",2018-2019,"NL, NL",10,19,18,1,5,0,0,0,1,0,0,1,6,5,0,0,0,0.2794999999999999,0.3157894736842105,0.2777777777777778,0.5935672514619883,67,0.2777777777777778,5
53997,Abie Hood,no,22,BSN,0,0,0,0,,/4,1925-1925,NL,5,23,21,2,6,2,0,1,2,0,0,1,0,11,0,0,0,0.286,0.3181818181818182,0.5238095238095238,0.8419913419913421,119,0.2857142857142857,3
27828,Abner Dalrymple,no,30,"MLG, CHC, CHC, CHC, CHC, CHC, CHC, CHC, CHC, PIT, PIT",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","*O, *O, *O, *O, *O, *O, *O, *O, O, *O, O",1878-1888,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",919,4242,4037,782,1160,210,76,42,385,52,0,197,341,1648,8,0,0,0.2853636363636363,0.3217821782178218,0.408223929,0.7300061068777177,120.54545454545456,0.2873420857072083,832
2173,Abraham Almonte,active,32,"SEA, TOT, SEA, SDP, TOT, SDP, CLE, CLE, CLE, KCR, ARI, SDP, ATL",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","8/9H7D, 87/HD, 8/DH, 78/H, 8H/79D, H/879D, 8/H, 97H/8, 97H/8D, 8H/D97, /9H8, /D7H8, 7/H9",2013-2021,"AL, MLB, AL, NL, MLB, NL, AL, AL, AL, AL, NL, NL, NL",554,1750,1571,210,373,90,19,28,149,36,13,147,404,585,4,14,1,0.2276153846153846,0.30184331797235026,0.3723742838956079,0.6742176018679582,79.46153846153847,0.2374283895607893,236
85134,Abraham Nunez,no,32,"PIT, PIT, PIT, PIT, PIT, PIT, PIT, PIT, STL, PHI, PHI, NYM, FLA, TOT, FLA, KCR",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","6/4H, 6/H, 6H4, 6H/4, 46H/57, H46/D, 4H6/5, H46/5D1, 5H46, 5H/46, *5H/64, /H, 8/H79, 97H/8D, 7H9, 9/8DH",1997-2008,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, MLB, NL, AL",1283,3465,3073,368,725,108,21,30,278,40,23,318,590,965,11,9,23,0.206,0.3090002931691586,0.3140253823625122,0.6230256755316708,44,0.2359258054018874,566
117319,Abraham Toro,active,24,"HOU, HOU, HOU",0,0,0,0,"nan, nan, nan","5/H3, 5DH/34, 5/H3",2019-2021,"AL, AL, AL",85,279,248,39,49,6,2,8,34,5,3,20,57,83,9,2,0,0.1986666666666666,0.27956989247311825,0.3346774193548387,0.614247312,66.66666666666667,0.1975806451612903,33
89218,Ace Parker,no,26,"PHA, PHA",0,0,0,0,"nan, nan","6/4H87, 6H/45",1937-1938,"AL, AL",94,228,207,20,37,5,1,2,25,1,2,14,33,50,0,0,1,0.1735,0.23076923076923078,0.24154589371980675,0.47231512448903756,17,0.178743961,29
112110,Ace Stewart,no,26,CHC,0,0,0,0,,*4,1895-1895,NL,97,408,365,52,88,8,10,8,76,14,0,39,40,140,0,0,0,0.241,0.31435643564356436,0.3835616438356164,0.6979180794791808,74,0.2410958904109589,62
125358,Ace Williams,no,29,BSN,0,0,0,0,,,1946-1946,NL,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,,2,inf,inf,,inf,1
127899,Ad Yale,no,35,BRO,0,0,0,0,,/3,1905-1905,NL,4,14,13,1,1,0,0,0,1,0,0,1,2,1,0,0,0,0.077,0.14285714285714285,0.076923077,0.21978021978021978,-32,0.076923077,1
80133,Adalberto Mondesi,active,25,"KCR, KCR, KCR, KCR, KCR, KCR",0,0,0,0,"nan, nan, nan, nan, nan, nan","4/6H, 4/6HD, 64/HD, 6/DH, *6, 6",2016-2021,"AL, AL, AL, AL, AL, AL",318,1214,1133,164,288,51,19,36,146,114,26,51,360,485,4,7,0,0.2518333333333333,0.2870292887029289,0.42806707855251547,0.7150963672554443,94.83333333333331,0.25419240953221534,182
23695,Adam Comorosky,no,30,"PIT, PIT, PIT, PIT, PIT, PIT, PIT, PIT, CIN, CIN",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","/7H, 7/H8, 78/9H, *7/H8, *78, 7H/89, 78H, H7, *978/H, 7H8/9",1926-1935,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",813,3116,2787,404,795,134,51,28,417,57,37,214,158,1115,14,0,15,0.2745,0.33930348258706466,0.40007176175098674,0.7393752443380515,83.7,0.2852529601722282,582
29236,Adam DeBus,no,24,PIT,0,0,0,0,,65,1917-1917,NL,38,142,131,9,30,5,4,0,7,2,0,7,14,43,2,0,0,0.2289999999999999,0.2785714285714286,0.3282442748091603,0.6068157033805889,83,0.22900763358778625,21
27379,Adam Dunn,no,34,"CIN, CIN, CIN, CIN, CIN, CIN, CIN, TOT, CIN, ARI, WSN, WSN, CHW, CHW, CHW, TOT, CHW, OAK",0,2,0,0,"RoY-4, AS, nan, MVP-28, MVP-26, nan, nan, nan, nan, nan, nan, MVP-21, nan, AS, nan, nan, nan, nan","97/H, *739/HD, 73/H9D, *73/HD, *73/H, *7/3DH, *7/HD, *793/DH, *7/DH, 93/7, 379/DH, *3/HD, D3/H9, D3/7H, D3/7H, D3H/791, D3/7H91, D/H",2001-2014,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, NL, AL, AL, AL, AL, AL, AL",2290,9490,7829,1225,1847,375,10,524,1332,66,27,1510,2702,3814,100,49,140,0.2338333333333333,0.36435497470489037,0.48716311150849406,0.8515180862133844,120.83333333333331,0.23591774172946736,938
27468,Adam Duvall,active,32,"SFG, CIN, CIN, CIN, TOT, CIN, ATL, ATL, ATL, MIA",0,1,0,0,"nan, nan, AS, nan, nan, nan, nan, nan, nan, nan","3/H5D, 7/H3, *7/93H5, *7/H3D, 7H3/95, 7H3/5, H7/9, 7H/9, *79/H8D, *97/H8",2014-2021,"NL, NL, NL, NL, NL, NL, NL, NL, NL, NL",814,2887,2623,361,597,133,11,147,452,20,12,202,796,1193,35,26,9,0.2171,0.288981289,0.4548227220739611,0.7438040110552502,85.9,0.2276019824628288,306
33060,Adam Eaton,active,32,"ARI, ARI, CHW, CHW, CHW, WSN, WSN, WSN, WSN, CHW",0,0,0,0,"nan, nan, nan, nan, MVP-19, nan, nan, nan, nan, nan","8/7H, 78/H9D, *8, *8/DH, *98/D7H, 8/79H, 9H7/D, *9/7H, *9/H, 9/H7",2012-2021,"NL, NL, AL, AL, AL, NL, NL, NL, NL, AL",889,3841,3374,561,937,165,46,65,317,86,32,344,663,1389,74,12,5,0.2686,0.35620399579390116,0.41167753408417307,0.7678815298780742,106,0.27771191464137523,661
34304,Adam Engel,active,29,"CHW, CHW, CHW, CHW, CHW",0,0,0,0,"nan, nan, nan, nan, nan","8/H7, *8/HD, 8/H, 9H/78, 8/7H",2017-2021,"AL, AL, AL, AL, AL",378,1187,1087,130,244,45,10,26,99,30,13,55,350,387,27,2,0,0.2448,0.2783945345858241,0.3560257589696412,0.6344202935554653,97.6,0.22447102115915363,163
35132,Adam Everett,no,34,"HOU, HOU, HOU, HOU, HOU, HOU, HOU, MIN, DET, DET, CLE",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","/H6, 6/H, *6/H, 6/H, *6/H, *6/H, 6/H, 6/HD4, *6/HD, 6/H, 5H/4D6",2001-2011,"NL, NL, NL, NL, NL, NL, NL, AL, AL, AL, AL",880,3070,2758,334,668,135,15,40,283,67,21,174,455,953,37,21,14,0.2085454545454545,0.2939799331103679,0.345540247,0.63952018,44,0.2422044960116026,478
35595,Adam Frazier,active,29,"PIT, PIT, PIT, PIT, PIT, PIT",0,1,0,0,"nan, nan, nan, nan, nan, AS","H749/58, 74H9/85D6, 4H79/8D, *4H, *47/HD, *4/7HD",2016-2021,"NL, NL, NL, NL, NL, NL",599,2192,1981,283,561,117,20,39,201,25,21,167,288,835,30,7,9,0.282,0.3469107551487414,0.4215042907622413,0.7684150459109826,105.33333333333331,0.28319030792529026,385
45394,Adam Greenberg,no,31,"CHC, MIA",0,0,0,0,"nan, nan","/H, /H",2005-2012,"NL, NL",2,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5,0,0.5,-100,0,0
50079,Adam Haseley,active,25,"PHI, PHI, PHI",0,0,0,0,"nan, nan, nan","879/H, 87/9H, /87H",2019-2021,"NL, NL, NL",116,355,322,39,85,20,0,5,39,4,0,21,81,120,7,1,2,0.2446666666666666,0.32193732193732194,0.37267080745341613,0.694608129,65,0.2639751552795031,60
55806,Adam Hyzdu,no,34,"PIT, PIT, PIT, PIT, BOS, TOT, SDP, BOS, TEX",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan","/H97, H9/738, 897H/3, H89/7, 7/H9D, 7/H89, 7/H8, /897H, /DH9",2000-2006,"NL, NL, NL, NL, AL, MLB, NL, AL, AL",250,450,394,56,89,20,0,19,65,2,1,46,105,166,3,5,0,0.242111111,0.3080357142857143,0.4213197969543147,0.729355511,85.33333333333333,0.22588832487309646,50
56687,Adam Jones,no,33,"SEA, SEA, BAL, BAL, BAL, BAL, BAL, BAL, BAL, BAL, BAL, BAL, BAL, ARI",0,5,4,0,"nan, nan, nan, AS,GG, nan, nan, AS,MVP-6,GG, AS,MVP-13,GG,SS, AS,MVP-14,GG, AS, nan, nan, nan, nan","8/HD, 7H/89, *8/H, *8/H, *8, *8/DH, *8/D, *8/D, *8/DH, *8/D, *8, *8, *89/D7, *9H/8",2006-2019,"AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, AL, NL",1823,7516,7009,963,1939,336,29,282,945,97,35,340,1395,3179,103,55,20,0.2704285714285714,0.31730384974024245,0.4535597089456413,0.7708635586858837,100.14285714285714,0.2766443144528463,1292
61652,Adam Kennedy,no,36,"STL, ANA, ANA, ANA, ANA, ANA, LAA, LAA, STL, STL, OAK, WSN, SEA, LAD",0,0,0,0,"nan, RoY-6, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","4/H, *4/H, *4/HD, *4H/8D, *4H/D, *4/H, *4/H, *4H/D, 4/H96, 4H/93D7, 54/H39, 43H/5, 345DH, 5H4/37",1999-2012,"NL, AL, AL, AL, AL, AL, AL, AL, NL, NL, AL, NL, AL, NL",1691,6055,5473,682,1488,288,42,80,571,179,62,401,839,2100,72,53,43,0.2682857142857143,0.32688781463577266,0.38370180887995614,0.7105896235157287,86.07142857142857,0.2718801388635118,1078
65946,Adam LaRoche,no,35,"ATL, ATL, ATL, PIT, PIT, TOT, TOT, PIT, BOS, ATL, ARI, WSN, WSN, WSN, WSN, CHW",0,0,1,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, MVP-6,GG,SS, nan, nan, nan","3H, *3H, *3H, *3/H, *3/HD, *3/HD, *3/H, 3/H, /3HD, 3, *3/HD, 3, *3/H, *3/HD, *3/HD, D3/H1",2004-2015,"NL, NL, NL, NL, NL, MLB, NL, NL, AL, NL, NL, NL, NL, NL, NL, AL",1899,7568,6684,906,1755,414,17,304,1045,17,15,787,1689,3115,24,68,91,0.2600625,0.3392833531667328,0.4660383004189108,0.8053216535856436,109.5,0.2625673249551167,1020
67767,Adam Lind,no,33,"TOR, TOR, TOR, TOR, TOR, TOR, TOR, TOR, TOR, MIL, SEA, WSN",0,0,0,0,"nan, nan, nan, MVP-15,SS, nan, nan, nan, nan, nan, nan, nan, nan","D/H7, 7H, 7D/H, D7/H, *D73/H, *3D, 3D/H, 3DH, 3DH, *3H/D, 3HD, H37/D",2006-2017,"AL, AL, AL, AL, AL, AL, AL, AL, AL, NL, AL, NL",1344,5029,4577,588,1247,259,12,200,723,7,5,393,945,2130,17,39,45,0.28025,0.3296856346995623,0.46537032991042165,0.795055965,114.5,0.2724492025344112,776
77856,Adam Melhuse,no,36,"TOT, LAD, COL, COL, OAK, OAK, OAK, OAK, TOT, OAK, TEX, TOT, TEX, COL",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","H/329, /H, H/329, 2H/3, 2/H53, 2/H53, 2H/D, 2HD/53, 2/5HD, 2/H5, 2/5HD, 2/H5, /25, /2H",2000-2008,"NL, NL, NL, NL, AL, AL, AL, AL, AL, AL, AL, MLB, AL, NL",385,961,883,90,201,45,2,25,113,1,2,69,240,325,3,3,2,0.1902142857142857,0.2849686847599165,0.36806342015855037,0.6530321049184669,37.42857142857143,0.2276330690826727,129
80469,Adam Moore,no,34,"SEA, SEA, SEA, KCR, KCR, SDP, CLE, CLE, TBR",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan","/2H, 2/H, /2, /2D, /2H, /H2, /2, /2, /2H",2009-2018,"AL, AL, AL, AL, AL, NL, AL, AL, AL",104,312,292,21,58,12,0,7,23,2,1,13,95,91,3,2,2,0.1925555555555555,0.23870967741935484,0.3116438356164384,0.5503535130357933,53.77777777777778,0.19863013698630136,39
92068,Adam Piatt,no,27,"OAK, OAK, OAK, TOT, OAK, TBD",0,0,0,0,"nan, nan, nan, nan, nan, nan","9H5D/73, 9/HD, 7H9/3, 7H9/D3, 7H/9D3, /H9D7",2000-2003,"AL, AL, AL, AL, AL, AL",273,731,653,73,159,44,6,22,83,4,6,66,195,281,3,7,0,0.2331666666666666,0.31275720164609055,0.43032159264931086,0.7430787942954014,90.16666666666669,0.2434915773353752,87
98259,Adam Riggs,no,31,"LAD, SDP, ANA, ANA",0,0,0,0,"nan, nan, nan, nan","/4H, 4/5H, 3/7H4D, /7DH34",1997-2004,"NL, NL, AL, AL",61,171,153,18,33,9,1,3,10,6,2,16,30,53,0,0,1,0.2085,0.28994082840236685,0.3464052287581699,0.6363460571605368,58.5,0.21568627450980393,20
100646,Adam Rosales,no,35,"CIN, CIN, OAK, OAK, OAK, TOT, OAK, TEX, TEX, TEX, SDP, TOT, OAK, ARI, CLE",0,0,0,0,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","H/54, 5H3/64, 46H/3D57, /65347H, 46/3H5, 6H4/35D7, 6H4/57, /H3D645, 3/5H4D6, 345H/1D7, 54H6/73D9, 65H4/3D7, 6/4H5D7, 56/H34, /H3456",2008-2018,"NL, NL, AL, AL, AL, AL, AL, AL, AL, AL, NL, MLB, AL, NL, AL",824,2285,2057,226,460,90,6,60,227,18,14,156,585,742,28,22,7,0.211,0.2845779938135219,0.360719494,0.6452974882228559,66,0.2236266407389402,304
106912,Adam Shabala,no,27,SFG,0,0,0,0,,/7H9,2005-2005,NL,6,18,15,1,3,0,0,0,4,0,0,1,5,3,0,1,0,0.2,0.23529411764705882,0.2,0.43529411764705883,16,0.2,3
112018,Adam Stern,no,30,"BOS, BOS, BAL, MIL",0,0,0,0,"nan, nan, nan, nan","H9/87, /87H, /8, /H89",2005-2010,"AL, AL, AL, NL",54,45,43,7,5,1,0,1,7,2,1,0,10,9,2,0,0,0.094333333,0.15555555555555556,0.20930232558139536,0.36485788113695095,-22.33333333,0.11627906976744186,3
101601,Addison Russell,no,25,"CHC, CHC, CHC, CHC, CHC",0,1,0,0,"nan, AS,MVP-19, nan, nan, nan","46/H, *6/H, 6H, *6/H, 46/H",2015-2019,"NL, NL, NL, NL, NL",615,2212,1987,256,480,100,9,60,253,17,5,186,532,778,24,12,17,0.2412,0.3123585332729742,0.39154504277805735,0.7039035760510315,85.4,0.24157020634121792,311
